"CollectorNo","Barcode","CollectionNo","AddlNo","URB_No","Family","Genus","Species","Infraspecific rank","ScientificNameAuthorship","Qualifiers","TaxonomyNotes","NewReport","Type","TypeName","Stage","HostFam","HostSubFam","HostGen","HostSp","HostScientificNameAuthorship","28S","CO3","EF1a","ITS","SSU","HOST seq","Genome","Pub","Year","Day-Month","Country","StateProvince","City","Locale","Lat","Long","elev m","collection notes","Sources","Collector","Mycoparasites present","Photos","Reference","decade","decade_label"
NA,NA,"50469",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45971","Guatemala","Jalapa",NA,"rocky scrub-oak forest on hills NE of Jalapa","14.616429999999999","-89.842983000000004","1400-1600",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"51369",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45705","Honduras","Morazan","vicinity of El Zamorano",NA,"14.016667","-87.033332999999999","780-900",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"49142",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1938,"45962","Guatemala","Sacatepequez",NA,"Near Antigua","14.561109999999999","-90.734440000000006","1500-1600",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"53423",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1937,"45992","Costa Rica","San José","Rio Virilla",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"53424",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45982","Guatemala","Santa Rosa",NA,"SE of Barberena","14.074166999999999","-90.416667000000004",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"53335",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1935,"45870","Costa Rica",NA,"Unknown",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"53421",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1938,"46003","Guatemala",NA,NA,"between Guatemala & Fiscal","14.687542000000001","-90.463773000000003",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"53332",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1949,"45980","Honduras",NA,"1 km. from Zamorano",NA,"14.016667","-87.033332999999999","1",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"53141",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45855","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"53127",NA,NA,"Pucciniaceae","Puccinia","levis",NA,"(Sacc. & Bizz.) Magnus",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Melinis","repens",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45945","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"42540",NA,NA,"Pucciniaceae","Puccinia","gnaphaliicola",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Gamochaeta","rhodanthum",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45723","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"39433",NA,NA,"Pucciniaceae","Puccinia","arechavaletae",NA,"Speg.",NA,NA,NA,NA,NA,NA,"Sapindaceae",NA,"Serjania","rhombea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1921,"45663","Panama","Panama","Tumba Muerto Road, near Panama",NA,"8.9666669999999993","-79.533332999999999",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"39434",NA,NA,"Pucciniaceae","Puccinia","arechavaletae",NA,"Speg.",NA,NA,NA,NA,NA,NA,"Sapindaceae",NA,"Serjania","rhombea",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45987","Panama",NA,"Ancon Hill, Canal Zone",NA,"8.9567569999999996","-79.549539999999993",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"49602",NA,NA,"Pucciniaceae","Puccinia","arracachae",NA,"Lagerh. & Lindr.",NA,NA,NA,NA,NA,NA,"Apiaceae",NA,"Arracacia","rigida",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1908,"45692","Guatemala","Sacatepequez","Antigua","Volcan de Agua","14.596667","-90.754722000000001","3200.4",NA,NA,NA,NA,NA,NA,1900,"1900s"
NA,NA,"49076",NA,NA,"Pucciniaceae","Puccinia","arracachae",NA,"Lagerh. & Lindr.",NA,NA,NA,NA,NA,NA,"Apiaceae",NA,"Arracacia","rigida",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45699","Guatemala","Sacatepequez","Antigua","Slopes of Volcan de Agua above Santa Maria de Jesus","14.596667","-90.754722000000001","2250- 3000",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"51269",NA,NA,"Pucciniaceae","Puccinia","lateritia",NA,"Schwein.",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Diodia","rigida",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1946,"36861","Honduras","Morazan","Along Rio Yeguare, E of El Zamorano",NA,"14.06667","-86.366669999999999","850",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"53085",NA,NA,"Pucciniaceae","Puccinia","lateritia",NA,"Schwein.",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Diodia","rigida",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"46008","Honduras",NA,"Los Mesas",NA,"13.4811","-86.799509",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"50159",NA,NA,"Pucciniaceae","Puccinia","salviicola",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Lamiaceae",NA,"Salvia","riparia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50435",NA,NA,"Pucciniaceae","Puccinia","cladii",NA,"Ellis & Tracy",NA,NA,NA,NA,NA,NA,"Cyperaceae",NA,"Rhynchospora","robusta",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45763","Guatemala","Alta Verapaz",NA,"Bogs near Santa Cruz, along road to San Cristobal","15.593558","-90.217023999999995","1350",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"42554",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45662","Costa Rica","Alajuela","trail to Volcan de Poas",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"42555",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45670","Costa Rica","Alajuela","San Ramon",NA,"10.088020999999999","-84.470217000000005",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"48961",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45762","Guatemala","Alta Verapaz",NA,"near Coban","15.593558","-90.217023999999995","1260-1440",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"48962",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45762","Guatemala","Alta Verapaz",NA,"near Coban","15.593558","-90.217023999999995","1260-1440",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"48963",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae","Asteroideae","Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1939,"45691","Guatemala","Chimaltenango",NA,"near Rio Pizcayo, between Chimaltenango and San Martin Jilotepeque","14.640002000000001","-90.918604000000002","1650-1800",NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"50039",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45666","Guatemala","Huehuetenango",NA,"near crossing of Rio San Juan Ixt n, east of San Rafael Petzal","15.666667","-91.583332999999996","1730",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50037",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45969","Guatemala","Jalapa",NA,"vicinity of Jalapa","14.616429999999999","-89.842983000000004",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"42560",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45669","Guatemala","Retalhuleu","San Felipe",NA,"14.452835","-91.763503999999998",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"42561",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45671","Guatemala","Retalhuleu","San Felipe",NA,"14.452835","-91.763503999999998",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"42557",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45709","Guatemala","Sacatepequez","Mazatenango",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"N11624",NA,NA,"Pucciniaceae","Puccinia","tithoniae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,"II, III","Asteraceae",NA,"Tithonia","rotundifolia","(Mill.) Blake","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1924,"46019","Costa Rica","San José","La Caja near San Jose",NA,"9.9046450000000004","-83.802757999999997",NA,NA,NA,NA,NA,NA,"Fungi in itinere I., p318",1920,"1920s"
NA,NA,"50036",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45996","Guatemala","Santa Rosa",NA,"Region of La Sepultura, W of Chiquimulilla","14.074166999999999","-90.416667000000004","220",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50038",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45988","Guatemala","Santa Rosa",NA,"near Cuilapa","14.074166999999999","-90.416667000000004",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"42558",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45712","Guatemala","Suchitepequez","San Antonio Suchitepequez",NA,"14.533333000000001","-91.416667000000004",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"57546",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","rotundifolia",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1916,"45709","Guatemala","Suchitepequez","Mazatenango",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"37120",NA,NA,"Pucciniaceae","Puccinia","impedita",NA,"Mains & Holw.",NA,NA,NA,NA,NA,NA,"Lamiaceae",NA,"Salvia","rubiginosa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1922,"46011","El Salvador","San Salvador","vicinity of San Salvador",NA,"13.701667","-89.109443999999996","650-850",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"49995",NA,NA,"Pucciniaceae","Puccinia","porophylli",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Porophyllum","ruderale",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45954","Guatemala","Jutiapa",NA,"vicinity of Jutiapa","14.166667","-89.833332999999996","850",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"N8304",NA,NA,"Pucciniaceae","Puccinia","porophylli",NA,"Henn.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Porophyllum","ruderale",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45944","Guatemala","Chiquimula","Quebrada Shusho","above Chiquimula","15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"51281",NA,NA,"Pucciniaceae","Puccinia","spegazziniana",NA,"De Toni",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1946,"45987","Honduras","Morazan","vicinity of El Zamorano",NA,"14.016667","-87.033332999999999","780-900",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"49994",NA,NA,"Pucciniaceae","Puccinia","spegazziniana",NA,"De Toni",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45982","Guatemala","Santa Rosa",NA,"along road SE of Barberena","14.074166999999999","-90.416667000000004","1100-1180",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"42081",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1913,"45722","Panama",NA,"Empire, Canal Zone",NA,"9.0666670000000007","-79.666667000000004","301",NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"42094",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45658","Panama",NA,"Frijoles",NA,"7.65","-81.716667000000001","301",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"42092",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45886","Panama",NA,"Gamboa",NA,"9.1166669999999996","-79.7",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"42093",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1923,"45893","Panama",NA,"France Field",NA,"9.35","-79.883332999999993",NA,NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"51470",NA,NA,"Pucciniaceae","Puccinia","spegazziniana",NA,"De Toni",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1947,"45676","El Salvador","Ahuachapan","near Ataco",NA,"13.844282","-89.917113999999998","1200-1400",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"51129",NA,NA,"Pucciniaceae","Puccinia","cnici-oleracei",NA,"Pers.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Eleutheranthera","ruderalis",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1927,"45997","Honduras","Atlantida","Lancetilla valley, near Tela",NA,"15.781943999999999","-86.790278000000001","20-600",NA,NA,NA,NA,NA,NA,1920,"1920s"
NA,NA,"50406",NA,NA,"Pucciniaceae","Puccinia","gilva",NA,"Arthur & Holw.",NA,NA,NA,NA,NA,NA,"Bignoniaceae",NA,"Heliotropium","rufipilum",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45987","Guatemala","Santa Rosa",NA,"Near El Molino","14.166667","-89.833332999999996","301",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"37352",NA,NA,"Pucciniaceae","Puccinia","conoclinii",NA,"Seym.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Ageratum","rugosum",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45669","Guatemala","Sacatepequez","Antigua",NA,"14.561109999999999","-90.734440000000006",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"49712",NA,NA,"Pucciniaceae","Puccinia","infuscans",NA,"Arthur & Holw.",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Bothriochloa","saccharoides",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45962","Guatemala","Chimaltenango","Alameda",NA,"14.85852","-91.963120000000004",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
"15","PUR000493","18201",NA,NA,"Pucciniaceae","Puccinia","infuscans",NA,"Arthur & Holw.",NA,NA,NA,NA,"Holotype",NA,"Poaceae",NA,"Bothriochloa","saccharoides",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1915,"45660","Guatemala","Guatemala","Guatemala City",NA,"14.621111000000001","-90.526944",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,"PUR001155","47154",NA,NA,"Pucciniaceae","Puccinia","impressa",NA,"Syd.",NA,NA,NA,NA,"Isotype",NA,"Solanaceae",NA,"Solanum","salviifolium","Lam.","FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1925,"45661","Costa Rica","San José","La Caja near San Jose",NA,"9.8168769999999999","-84.112852000000004",NA,NA,NA,NA,NA,NA,"Fungi in itinere II., p.289",1920,"1920s"
NA,NA,"50272",NA,NA,"Pucciniaceae","Puccinia","incondita",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Solanaceae",NA,"Solanum","salviifolium",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45740","Guatemala","Alta Verapaz",NA,"along Quiche highway about 12 km W of San Cristobal","15.593558","-90.217023999999995","1100",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"51648",NA,NA,"Pucciniaceae","Puccinia","obliqua",NA,"Berk. & M.A. Curtis",NA,NA,NA,NA,NA,NA,"Apocynaceae",NA,"Gonolobus","salvinii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1945,"45930","Honduras","Morazan","Zamorano",NA,"14.016667","-87.033332999999999","800",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50052",NA,NA,"Pucciniaceae","Puccinia","proba",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Zexmenia","salvinii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45661","Guatemala","Huehuetenango","Rio Pucal","14 km. S of Huehuetenango","15.666667","-91.583332999999996","1780",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50053",NA,NA,"Pucciniaceae","Puccinia","proba",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Zexmenia","salvinii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"FInca La Alameda, near Chimaltenango","14.640002000000001","-90.918604000000002","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"37625",NA,NA,"Pucciniaceae","Puccinia","proba",NA,"H.S. Jacks. & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Zexmenia","salvinii",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45696","Guatemala","Guatemala","Guatemala City",NA,"14.621111000000001","-90.526944",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"50357",NA,NA,"Pucciniaceae","Puccinia","lateritia",NA,"Schwein.",NA,NA,NA,NA,NA,NA,"Convolvulaceae",NA,"Diodia","sarmentosa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1941,"45756","Guatemala","Alta Verapaz","Chirriacte","on the Peten Highway","15.593558","-90.217023999999995","900",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"49844",NA,NA,"Pucciniaceae","Puccinia","senecionicola",NA,"Arthur",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Senecio","sarmentosae",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1938,"45997","Guatemala","Sacatepequez","Cuesta de las Canas",NA,"15.454542","-90.438964999999996",NA,NA,NA,NA,NA,NA,NA,1930,"1930s"
NA,NA,"49717",NA,NA,"Pucciniaceae","Puccinia","coronata",NA,"Corda",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Avena","sativa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"45962","Guatemala","Chimaltenango","Alameda",NA,"14.85852","-91.963120000000004",NA,NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50475",NA,NA,"Pucciniaceae","Puccinia","coronata",NA,"Corda",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Avena","sativa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"50476",NA,NA,"Pucciniaceae","Puccinia","coronata",NA,"Corda",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Avena","sativa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1940,"46002","Guatemala","Chimaltenango",NA,"Finca La Alameda, near Chimaltenango","14.83333","-91.966669999999993","1830",NA,NA,NA,NA,NA,NA,1940,"1940s"
NA,NA,"N5418",NA,NA,"Pucciniaceae","Puccinia","coronata",NA,"Corda",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Avena","sativa",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1973,"45815","Panama","Chiriqui","Cerro Punta",NA,"8.4","-82.316666999999995","1800",NA,NA,NA,NA,NA,NA,1970,"1970s"
NA,NA,"42562",NA,NA,"Pucciniaceae","Puccinia","enceliae",NA,"Dietel & Holw.",NA,NA,NA,NA,NA,NA,"Asteraceae",NA,"Tithonia","scaberrima",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1917,"45673","Guatemala","Quetzaltenango",NA,NA,"14.74122","-91.663939999999997",NA,NA,NA,NA,NA,NA,NA,1910,"1910s"
NA,NA,"60362",NA,NA,"Pucciniaceae","Puccinia","subtilipes",NA,"Speg.",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Leptochloa","scabra",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45955","Honduras",NA,"Escula Agricola Panamamericana",NA,"14.05","-87.216667000000001",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
NA,NA,"60361",NA,NA,"Pucciniaceae","Puccinia","subtilipes",NA,"Speg.",NA,NA,NA,NA,NA,NA,"Poaceae",NA,"Leptochloa","scabra",NA,"FALSE","FALSE",FALSE,FALSE,"FALSE",NA,NA,NA,1950,"45881","Honduras","El Paraiso","Jamastran",NA,"14.712","-86.807982999999993",NA,NA,NA,NA,NA,NA,NA,1950,"1950s"
